job_id,model,condition,job_status,fps,max_frames,total_tokens,max_new_tokens,prompt,trial,query_id,query,spans,variant,repeat,status,parse_status,span_count,invalid_span_count,wall_s,preprocess_s,generate_s,decode_parse_s,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hit_output_limit,incomplete_output,legacy_span_count,legacy_discards_spans,error
time-r1-3b__all_json_5q,time-r1-3b,all_json_5q,success,1,256,16384,2048,all-json,4,closeup,The camera shows a close-up of a player's face.,"[[0.0, 19.2]]",0,0,ok,json,1,0,30.537995183840394,25.436483285855502,5.1012399648316205,0.00026095518842339516,10.141944408416748,12.3359375,16052,12,False,False,0,True,
time-r1-3b__all_json_5q,time-r1-3b,all_json_5q,success,1,256,16384,2048,all-json,5,football,A player kicks a soccer ball into a goal.,[],0,0,ok,json_empty,0,0,30.4337214557454,25.742442147806287,4.690970068797469,0.00028466805815696716,10.141936779022217,12.3359375,16050,2,False,False,0,False,
qwen3-vl-8b__all_json_5q,qwen3-vl-8b,all_json_5q,success,1,256,16384,2048,all-json,1,shot,A player attempts a shot at the basket.,"[[0.0, 2.5], [2.5, 4.5], [4.5, 6.5], [6.5, 8.5], [8.5, 10.5], [10.5, 12.5], [12.5, 14.5], [14.5, 16.5], [16.5, 18.5], [18.5, 20.5], [20.5, 22.5], [22.5, 24.5], [24.5, 26.5], [26.5, 28.5], [28.5, 30.5], [30.5, 32.5], [32.5, 34.5], [34.5, 36.5], [36.5, 38.5], [38.5, 40.5], [57.5, 61.5], [61.5, 63.5], [63.5, 65.5], [65.5, 67.5], [67.5, 69.5], [69.5, 71.5], [71.5, 73.5], [73.5, 75.5], [75.5, 77.5], [77.5, 79.5], [79.5, 81.5], [81.5, 83.5], [83.5, 85.5], [85.5, 87.5], [87.5, 89.5], [89.5, 91.5], [91.5, 93.5], [93.5, 95.5], [95.5, 97.5], [97.5, 99.5], [99.5, 101.5], [101.5, 103.5], [103.5, 105.5], [105.5, 107.5], [107.5, 109.5], [109.5, 111.5], [111.5, 113.5], [113.5, 115.5], [115.5, 117.5], [117.5, 119.5], [119.5, 121.5], [121.5, 123.5], [123.5, 125.5], [125.5, 127.5], [127.5, 129.5], [129.5, 131.5], [131.5, 133.5], [133.5, 135.5], [135.5, 137.5], [137.5, 139.5], [139.5, 141.5], [141.5, 143.5], [143.5, 145.5], [145.5, 147.5], [147.5, 149.5], [149.5, 151.5], [151.5, 153.5], [153.5, 155.5], [155.5, 157.5], [157.5, 159.5], [159.5, 161.5], [161.5, 163.5], [163.5, 165.5], [165.5, 167.5], [167.5, 169.5], [169.5, 171.5], [171.5, 173.5], [173.5, 175.5], [175.5, 177.5], [177.5, 179.5], [179.5, 181.5], [181.5, 183.5], [183.5, 185.5], [185.5, 187.5], [187.5, 189.5], [189.5, 191.5], [191.5, 193.5], [193.5, 195.5], [195.5, 197.5], [197.5, 199.5], [199.5, 201.5], [201.5, 203.5], [203.5, 205.5], [205.5, 207.5], [207.5, 209.5], [209.5, 211.5], [211.5, 213.5], [213.5, 215.5]]",0,0,ok,json,98,0,102.47587490687147,29.537157874088734,72.9367171167396,0.0019703092984855175,21.25404977798462,22.390625,17091,1383,False,False,0,True,
qwen3-vl-8b__all_json_5q,qwen3-vl-8b,all_json_5q,success,1,256,16384,2048,all-json,2,dark_shot,A player wearing a dark jersey attempts a shot at the basket.,"[[0.0, 2.5], [10.0, 12.5], [16.0, 18.5], [24.0, 26.5], [30.0, 32.5], [34.0, 36.5], [56.0, 58.5], [60.0, 62.5], [64.0, 66.5], [68.0, 70.5], [72.0, 74.5], [76.0, 78.5], [80.0, 82.5], [84.0, 86.5], [88.0, 90.5], [90.0, 92.5], [94.0, 96.5], [98.0, 100.5], [102.0, 104.5], [106.0, 108.5], [110.0, 112.5], [114.0, 116.5], [118.0, 120.5], [122.0, 124.5], [126.0, 128.5], [130.0, 132.5], [134.0, 136.5], [138.0, 140.5], [142.0, 144.5], [146.0, 148.5], [150.0, 152.5], [154.0, 156.5], [158.0, 160.5], [162.0, 164.5], [166.0, 168.5], [170.0, 172.5], [174.0, 176.5], [178.0, 180.5], [182.0, 184.5], [186.0, 188.5], [190.0, 192.5], [194.0, 196.5], [198.0, 200.5], [202.0, 204.5], [206.0, 208.5]]",0,0,ok,json,45,0,62.62218152685091,26.466214878018945,36.15511784795672,0.0008283830247819424,21.254967212677002,22.390625,17095,641,False,False,0,True,
qwen3-vl-8b__all_json_5q,qwen3-vl-8b,all_json_5q,success,1,256,16384,2048,all-json,3,bench,Players on the bench celebrate.,"[[135.0, 137.0], [158.0, 161.0], [209.0, 211.0]]",0,0,ok,timestamp_pairs,3,0,33.78523783804849,26.47402907302603,7.310825881082565,0.0003615552559494972,21.253358840942383,22.390625,17088,42,False,False,0,True,
qwen3-vl-8b__all_json_5q,qwen3-vl-8b,all_json_5q,success,1,256,16384,2048,all-json,4,closeup,The camera shows a close-up of a player's face.,"[[0.0, 0.5], [0.5, 1.0], [1.0, 1.5], [1.5, 2.0], [2.0, 2.5], [2.5, 3.0], [3.0, 3.5], [3.5, 4.0], [4.0, 4.5], [4.5, 5.0], [5.0, 5.5], [5.5, 6.0], [6.0, 6.5], [6.5, 7.0], [7.0, 7.5], [7.5, 8.0], [8.0, 8.5], [8.5, 9.0], [9.0, 9.5], [9.5, 10.0], [10.0, 10.5], [10.5, 11.0], [11.0, 11.5], [11.5, 12.0], [12.0, 12.5], [12.5, 13.0], [13.0, 13.5], [13.5, 14.0], [14.0, 14.5], [14.5, 15.0], [15.0, 15.5], [15.5, 16.0], [16.0, 16.5], [16.5, 17.0], [17.0, 17.5], [17.5, 18.0], [18.0, 18.5], [18.5, 19.0], [19.0, 19.5], [19.5, 20.0], [20.0, 20.5], [20.5, 21.0], [21.0, 21.5], [21.5, 22.0], [22.0, 22.5], [22.5, 23.0], [23.0, 23.5], [23.5, 24.0], [24.0, 24.5], [24.5, 25.0], [25.0, 25.5], [25.5, 26.0], [26.0, 26.5], [26.5, 27.0], [27.0, 27.5], [27.5, 28.0], [28.0, 28.5], [28.5, 29.0], [29.0, 29.5], [29.5, 30.0], [30.0, 30.5], [30.5, 31.0], [31.0, 31.5], [31.5, 32.0], [32.0, 32.5], [32.5, 33.0], [33.0, 33.5], [33.5, 34.0], [34.0, 34.5], [34.5, 35.0], [35.0, 35.5], [35.5, 36.0], [36.0, 36.5], [36.5, 37.0], [37.0, 37.5], [37.5, 38.0], [38.0, 38.5], [38.5, 39.0], [39.0, 39.5], [39.5, 40.0], [40.0, 40.5], [40.5, 41.0], [41.0, 41.5], [41.5, 42.0], [42.0, 42.5], [42.5, 43.0], [43.0, 43.5], [43.5, 44.0], [44.0, 44.5], [44.5, 45.0], [45.0, 45.5], [45.5, 46.0], [46.0, 46.5], [46.5, 47.0], [47.0, 47.5], [47.5, 48.0], [48.0, 48.5], [48.5, 49.0], [49.0, 49.5], [49.5, 50.0], [50.0, 50.5], [50.5, 51.0], [51.0, 51.5], [51.5, 52.0], [52.0, 52.5], [52.5, 53.0], [53.0, 53.5], [53.5, 54.0], [54.0, 54.5], [54.5, 55.0], [55.0, 55.5], [55.5, 56.0], [56.0, 56.5], [56.5, 57.0], [57.0, 57.5], [57.5, 58.0], [58.0, 58.5], [58.5, 59.0], [59.0, 59.5], [59.5, 60.0], [60.0, 60.5], [60.5, 61.0], [61.0, 61.5], [61.5, 62.0], [62.0, 62.5], [62.5, 63.0], [63.0, 63.5], [63.5, 64.0], [64.0, 64.5], [64.5, 65.0], [65.0, 65.5], [65.5, 66.0], [66.0, 66.5], [66.5, 67.0], [67.0, 67.5], [67.5, 68.0], [68.0, 68.5], [68.5, 69.0], [69.0, 69.5], [69.5, 70.0], [70.0, 70.5], [70.5, 71.0], [71.0, 71.5], [71.5, 72.0], [72.0, 72.5], [72.5, 73.0], [73.0, 73.5], [73.5, 74.0], [74.0, 74.5], [74.5, 75.0], [75.0, 75.5], [75.5, 76.0], [76.0, 76.5], [76.5, 77.0], [77.0, 77.5], [77.5, 78.0], [78.0, 78.5], [78.5, 79.0], [79.0, 79.5], [79.5, 80.0]]",0,0,ok,partial_json,160,0,131.67502916092053,26.11340139899403,105.55945174675435,0.0021525612100958824,21.254737377166748,22.390625,17094,2048,True,True,0,True,
qwen3-vl-8b__all_json_5q,qwen3-vl-8b,all_json_5q,success,1,256,16384,2048,all-json,5,football,A player kicks a soccer ball into a goal.,[],0,0,ok,json_empty,0,0,31.511642937082797,26.035082873888314,5.476239710114896,0.0002994481474161148,21.254278659820557,22.390625,17092,2,False,False,0,False,
qwen2.5-vl-7b__all_json_5q,qwen2.5-vl-7b,all_json_5q,success,1,256,16384,2048,all-json,1,shot,A player attempts a shot at the basket.,"[[0.0, 1.2], [3.4, 5.6], [7.8, 9.0], [12.2, 14.4], [16.6, 18.8], [21.0, 23.2], [25.4, 27.6], [29.8, 31.0], [33.2, 35.4], [37.6, 39.8], [42.0, 44.2], [46.4, 48.6], [50.8, 53.0], [55.2, 57.4], [59.6, 61.8], [64.0, 66.2], [68.4, 70.6], [72.8, 75.0], [77.2, 79.4], [81.6, 83.8], [86.0, 88.2], [90.4, 92.6], [94.8, 97.0], [99.2, 101.4], [103.6, 105.8], [108.0, 110.2], [112.4, 114.6], [116.8, 119.0], [121.2, 123.4], [125.6, 127.8], [130.0, 132.2], [134.4, 136.6], [138.8, 141.0], [143.2, 145.4], [147.6, 149.8], [152.0, 154.2], [156.4, 158.6], [160.8, 163.0], [165.2, 167.4], [169.6, 171.8], [174.0, 176.2], [178.4, 180.6], [182.8, 185.0], [187.2, 189.4], [191.6, 193.8], [196.0, 198.2], [200.4, 202.6], [204.8, 207.0], [209.2, 211.4], [213.6, 215.8], [218.0, 220.2], [222.4, 224.6], [226.8, 229.0], [231.2, 233.4], [235.6, 237.8], [240.0, 242.2], [244.4, 246.6], [248.8, 251.0], [253.2, 255.4], [257.6, 259.8], [262.0, 264.2], [266.4, 268.6], [270.8, 273.0], [275.2, 277.4], [279.6, 281.8], [284.0, 286.2], [288.4, 290.6], [292.8, 295.0], [297.2, 299.4], [301.6, 303.8], [306.0, 308.2], [310.4, 312.6], [314.8, 317.0], [319.2, 321.4], [323.6, 325.8], [328.0, 330.2], [332.4, 334.6], [336.8, 339.0], [341.2, 343.4], [345.6, 347.8], [350.0, 352.2], [354.4, 356.6], [358.8, 361.0], [363.2, 365.4], [367.6, 369.8], [372.0, 374.2], [376.4, 378.6], [380.8, 383.0], [385.2, 387.4], [389.6, 391.8], [394.0, 396.2]]",0,0,ok,partial_json_objects,91,40,94.75052070710808,26.053707116749138,68.69412926118821,0.0026558898389339447,18.851808547973633,21.94140625,16049,2048,True,True,0,True,
qwen2.5-vl-7b__all_json_5q,qwen2.5-vl-7b,all_json_5q,success,1,256,16384,2048,all-json,2,dark_shot,A player wearing a dark jersey attempts a shot at the basket.,"[[0.0, 1.4], [2.8, 5.3], [6.7, 9.2], [10.6, 13.1], [14.5, 17.0], [18.4, 20.9], [22.3, 24.8], [26.2, 28.7], [30.1, 32.6], [34.0, 36.5], [37.9, 40.4], [41.8, 44.3], [45.7, 48.2], [49.6, 52.1], [53.5, 56.0], [57.4, 60.0], [61.4, 63.9], [65.3, 67.8], [69.2, 71.7], [73.1, 75.6], [77.0, 79.5], [80.9, 83.4], [84.8, 87.3], [88.7, 91.2], [92.6, 95.1], [96.5, 99.0], [100.4, 102.9], [104.3, 106.8], [108.2, 110.7], [112.1, 114.6], [116.0, 118.5], [120.0, 122.5], [123.9, 126.4], [127.8, 130.3], [131.7, 134.2], [135.6, 138.1], [139.5, 142.0], [143.4, 145.9], [147.3, 149.8], [151.2, 153.7], [155.1, 157.6], [159.0, 161.5], [162.9, 165.4], [166.8, 169.3], [170.7, 173.2], [174.6, 177.1], [178.5, 181.0], [182.4, 184.9], [186.3, 188.8], [190.2, 192.7], [194.1, 196.6], [198.0, 200.5], [201.9, 204.4], [205.8, 208.3], [209.7, 212.2], [213.6, 216.1], [217.5, 220.0], [221.4, 223.9], [225.3, 227.8], [229.2, 231.7], [233.1, 235.6], [237.0, 239.5], [240.9, 243.4], [244.8, 247.3], [248.7, 251.2], [252.6, 255.1], [256.5, 259.0], [260.4, 262.9], [264.3, 266.8], [268.2, 270.7], [272.1, 274.6], [276.0, 278.5], [279.9, 282.4], [283.8, 286.3], [287.7, 290.2], [291.6, 294.1], [295.5, 298.0], [299.4, 301.9], [303.3, 305.8], [307.2, 309.7], [311.1, 313.6], [315.0, 317.5], [318.9, 321.4], [322.8, 325.3], [326.7, 329.2], [330.6, 333.1], [334.5, 337.0], [338.4, 340.9], [342.3, 344.8], [346.2, 348.7], [350.1, 352.6]]",0,0,ok,partial_json_objects,91,34,95.03612562594935,25.97735322173685,69.05684573715553,0.0019028480164706707,18.85197353363037,22.509765625,16053,2048,True,True,0,True,
qwen2.5-vl-7b__all_json_5q,qwen2.5-vl-7b,all_json_5q,success,1,256,16384,2048,all-json,3,bench,Players on the bench celebrate.,"[[132.0, 135.4]]",0,0,ok,json_objects,1,0,32.75444027362391,25.725132872816175,7.028716994915158,0.0005782702937722206,18.851449489593506,22.509765625,16046,30,False,False,0,True,
qwen2.5-vl-7b__all_json_5q,qwen2.5-vl-7b,all_json_5q,success,1,256,16384,2048,all-json,4,closeup,The camera shows a close-up of a player's face.,"[[40.0, 42.5], [53.0, 56.0], [81.0, 84.0], [97.0, 100.0], [108.0, 111.0], [118.0, 121.0], [135.0, 138.0], [145.0, 148.0], [155.0, 158.0], [165.0, 168.0], [175.0, 178.0], [185.0, 188.0], [195.0, 198.0], [203.0, 206.0]]",0,0,ok,json_objects,14,0,41.35073014581576,25.50077850976959,15.849454157054424,0.0004854341968894005,18.851868629455566,22.509765625,16052,322,False,False,0,True,
qwen2.5-vl-7b__all_json_5q,qwen2.5-vl-7b,all_json_5q,success,1,256,16384,2048,all-json,5,football,A player kicks a soccer ball into a goal.,[],0,0,ok,json_empty,0,0,31.939494241960347,25.672799248714,6.26637950213626,0.0002919198013842106,18.851726531982422,22.509765625,16050,2,False,False,0,False,
timelens2-4b__default_shot_control,timelens2-4b,default_shot_control,success,1,256,16384,2048,native,1,shot,A player attempts a shot at the basket.,"[[1.0, 2.0], [13.0, 15.0], [19.0, 21.0], [24.0, 27.0], [31.0, 36.0]]",0,0,ok,json,5,0,34.336904203984886,27.756680677179247,6.579242627136409,0.00095394067466259,12.562813758850098,13.54296875,17090,59,False,False,5,False,
timelens2-8b__default_shot_control,timelens2-8b,default_shot_control,success,1,256,16384,2048,native,1,shot,A player attempts a shot at the basket.,"[[0.0, 209.0]]",0,0,ok,json,1,0,32.93008693587035,26.456326313782483,6.4726437190547585,0.0010909400880336761,21.24320697784424,22.375,17090,13,False,False,1,False,
timelens-8b__default_shot_control,timelens-8b,default_shot_control,success,1,256,16384,2048,native,1,shot,A player attempts a shot at the basket.,"[[0.0, 4.0]]",0,0,ok,text_ranges,1,0,35.891141903121024,29.37276513222605,6.516995104029775,0.0013563437387347221,21.24412441253662,22.375,17094,16,False,False,1,False,
timelens-7b__default_shot_control,timelens-7b,default_shot_control,success,1,256,16384,2048,native,1,shot,A player attempts a shot at the basket.,"[[6.0, 12.1]]",0,0,ok,text_ranges,1,0,36.54952283902094,29.04154656920582,7.506722255144268,0.0012270077131688595,19.05142068862915,21.98828125,17128,17,False,False,1,False,
time-r1-7b__default_shot_control,time-r1-7b,default_shot_control,success,1,256,16384,2048,native,1,shot,A player attempts a shot at the basket.,"[[0.0, 19.67]]",0,0,ok,text_ranges,1,0,35.02010389929637,26.22322750231251,8.79573569400236,0.0011267228983342648,18.864447593688965,21.947265625,16128,66,False,False,1,False,
